ID Venta,Fecha,Sucursal,SKU,Nombre del Producto,Cantidad Vendida,Precio Unitario,Descuento Aplicado,Total Venta,Método de Pago,Cliente ID
3193,2023-04-26,Sucursal 1,PER-00008,Shampoo Anticaspa,3,12000,500,35500,Tarjeta de Débito,C00107
345,2023-12-31,Sucursal 1,FRT-00001,Manzana Gala,6,6000,500,35500,Tarjeta de Crédito,C00290
742,2023-04-01,Sucursal 2,FRT-00001,Manzana Gala,6,6000,500,35500,Tarjeta de Débito,C00184
986,2023-09-12,Sucursal 1,FRT-00001,Manzana Gala,6,6000,500,35500,Efectivo,C00179
2237,2023-12-29,Sucursal 2,FRT-00001,Manzana Gala,6,6000,500,35500,Transferencia,C00038
2302,2023-12-05,Sucursal 3,FRT-00001,Manzana Gala,6,6000,500,35500,Tarjeta de Crédito,C00212
2668,2023-12-30,Sucursal 1,FRT-00001,Manzana Gala,6,6000,500,35500,Transferencia,C00258
3249,2023-01-06,Sucursal 3,FRT-00001,Manzana Gala,6,6000,500,35500,Tarjeta de Crédito,C00012
3665,2023-04-09,Sucursal 2,FRT-00001,Manzana Gala,6,6000,500,35500,Tarjeta de Crédito,C00283
4286,2023-02-14,Sucursal 1,FRT-00001,Manzana Gala,6,6000,500,35500,Tarjeta de Crédito,C00108
4729,2023-03-15,Sucursal 1,FRT-00001,Manzana Gala,6,6000,500,35500,Efectivo,C00050
1311,2023-07-27,Sucursal 1,ABA-00009,Arroz Blanco,9,4000,500,35500,Tarjeta de Débito,C00091
1330,2023-09-11,Sucursal 3,ABA-00009,Arroz Blanco,9,4000,500,35500,Tarjeta de Débito,C00102
1642,2023-08-23,Sucursal 2,ABA-00009,Arroz Blanco,9,4000,500,35500,Efectivo,C00137
2594,2023-08-11,Sucursal 3,ABA-00009,Arroz Blanco,9,4000,500,35500,Efectivo,C00269
3335,2023-12-02,Sucursal 3,ABA-00009,Arroz Blanco,9,4000,500,35500,Billetera Digital,C00240
3586,2023-06-04,Sucursal 2,ABA-00009,Arroz Blanco,9,4000,500,35500,Tarjeta de Crédito,C00158
3920,2023-10-16,Sucursal 2,ABA-00009,Arroz Blanco,9,4000,500,35500,Tarjeta de Débito,C00060
23,2023-04-13,Sucursal 1,PER-00008,Shampoo Anticaspa,3,12000,0,36000,Efectivo,C00281
126,2024-01-26,Sucursal 2,PER-00008,Shampoo Anticaspa,3,12000,0,36000,Transferencia,C00123
505,2023-12-12,Sucursal 1,PER-00008,Shampoo Anticaspa,3,12000,0,36000,Tarjeta de Débito,C00053
682,2023-04-25,Sucursal 1,PER-00008,Shampoo Anticaspa,3,12000,0,36000,Tarjeta de Débito,C00239
691,2023-11-02,Sucursal 2,PER-00008,Shampoo Anticaspa,3,12000,0,36000,Tarjeta de Crédito,C00020
723,2023-10-22,Sucursal 3,PER-00008,Shampoo Anticaspa,3,12000,0,36000,Efectivo,C00099
801,2023-03-13,Sucursal 1,PER-00008,Shampoo Anticaspa,3,12000,0,36000,Transferencia,C00139
1001,2023-08-09,Sucursal 2,PER-00008,Shampoo Anticaspa,3,12000,0,36000,Tarjeta de Débito,C00278
1002,2023-08-05,Sucursal 2,PER-00008,Shampoo Anticaspa,3,12000,0,36000,Billetera Digital,C00199
1016,2024-01-24,Sucursal 2,PER-00008,Shampoo Anticaspa,3,12000,0,36000,Tarjeta de Crédito,C00046
1154,2023-07-21,Sucursal 1,PER-00008,Shampoo Anticaspa,3,12000,0,36000,Billetera Digital,C00104
1264,2023-02-28,Sucursal 3,PER-00008,Shampoo Anticaspa,3,12000,0,36000,Efectivo,C00058
1332,2023-04-25,Sucursal 2,PER-00008,Shampoo Anticaspa,3,12000,0,36000,Billetera Digital,C00294
1383,2023-01-24,Sucursal 3,PER-00008,Shampoo Anticaspa,3,12000,0,36000,Transferencia,C00036
1757,2024-01-27,Sucursal 2,PER-00008,Shampoo Anticaspa,3,12000,0,36000,Efectivo,C00292
1813,2023-05-03,Sucursal 3,PER-00008,Shampoo Anticaspa,3,12000,0,36000,Transferencia,C00135
1916,2023-02-11,Sucursal 2,PER-00008,Shampoo Anticaspa,3,12000,0,36000,Transferencia,C00183
1931,2023-07-21,Sucursal 1,PER-00008,Shampoo Anticaspa,3,12000,0,36000,Efectivo,C00139
2000,2023-08-15,Sucursal 3,PER-00008,Shampoo Anticaspa,3,12000,0,36000,Tarjeta de Crédito,C00139
2169,2023-02-25,Sucursal 1,PER-00008,Shampoo Anticaspa,3,12000,0,36000,Billetera Digital,C00110
2414,2023-06-16,Sucursal 3,PER-00008,Shampoo Anticaspa,3,12000,0,36000,Tarjeta de Crédito,C00291
2533,2023-03-17,Sucursal 1,PER-00008,Shampoo Anticaspa,3,12000,0,36000,Billetera Digital,C00019
3229,2023-09-05,Sucursal 2,PER-00008,Shampoo Anticaspa,3,12000,0,36000,Efectivo,C00222
3236,2023-10-19,Sucursal 2,PER-00008,Shampoo Anticaspa,3,12000,0,36000,Billetera Digital,C00247
3406,2023-05-12,Sucursal 3,PER-00008,Shampoo Anticaspa,3,12000,0,36000,Transferencia,C00138
3678,2023-10-01,Sucursal 1,PER-00008,Shampoo Anticaspa,3,12000,0,36000,Efectivo,C00229
3715,2023-07-08,Sucursal 2,PER-00008,Shampoo Anticaspa,3,12000,0,36000,Transferencia,C00234
3851,2023-12-11,Sucursal 2,PER-00008,Shampoo Anticaspa,3,12000,0,36000,Tarjeta de Crédito,C00191
4232,2023-08-12,Sucursal 1,PER-00008,Shampoo Anticaspa,3,12000,0,36000,Tarjeta de Débito,C00141
4235,2023-11-09,Sucursal 1,PER-00008,Shampoo Anticaspa,3,12000,0,36000,Tarjeta de Débito,C00239
4316,2023-02-13,Sucursal 1,PER-00008,Shampoo Anticaspa,3,12000,0,36000,Tarjeta de Crédito,C00013
4478,2023-06-06,Sucursal 2,PER-00008,Shampoo Anticaspa,3,12000,0,36000,Tarjeta de Débito,C00121
67,2024-01-14,Sucursal 1,FRT-00001,Manzana Gala,6,6000,0,36000,Tarjeta de Crédito,C00075
86,2023-07-14,Sucursal 1,FRT-00001,Manzana Gala,6,6000,0,36000,Transferencia,C00152
143,2023-08-05,Sucursal 3,FRT-00001,Manzana Gala,6,6000,0,36000,Tarjeta de Débito,C00025
318,2024-01-01,Sucursal 3,FRT-00001,Manzana Gala,6,6000,0,36000,Efectivo,C00080
327,2023-01-12,Sucursal 3,FRT-00001,Manzana Gala,6,6000,0,36000,Billetera Digital,C00015
905,2024-01-25,Sucursal 1,FRT-00001,Manzana Gala,6,6000,0,36000,Efectivo,C00283
1226,2023-03-24,Sucursal 2,FRT-00001,Manzana Gala,6,6000,0,36000,Tarjeta de Débito,C00293
2163,2023-10-02,Sucursal 1,FRT-00001,Manzana Gala,6,6000,0,36000,Tarjeta de Débito,C00062
2197,2023-09-09,Sucursal 1,FRT-00001,Manzana Gala,6,6000,0,36000,Efectivo,C00022
2236,2023-07-30,Sucursal 3,FRT-00001,Manzana Gala,6,6000,0,36000,Efectivo,C00220
2276,2023-03-15,Sucursal 1,FRT-00001,Manzana Gala,6,6000,0,36000,Tarjeta de Débito,C00160
2516,2023-05-31,Sucursal 2,FRT-00001,Manzana Gala,6,6000,0,36000,Efectivo,C00129
2590,2023-12-21,Sucursal 2,FRT-00001,Manzana Gala,6,6000,0,36000,Tarjeta de Crédito,C00008
2596,2023-12-04,Sucursal 2,FRT-00001,Manzana Gala,6,6000,0,36000,Efectivo,C00078
3065,2023-03-20,Sucursal 3,FRT-00001,Manzana Gala,6,6000,0,36000,Tarjeta de Crédito,C00005
3115,2023-08-28,Sucursal 2,FRT-00001,Manzana Gala,6,6000,0,36000,Efectivo,C00071
3628,2023-09-21,Sucursal 2,FRT-00001,Manzana Gala,6,6000,0,36000,Billetera Digital,C00052
3883,2023-10-19,Sucursal 3,FRT-00001,Manzana Gala,6,6000,0,36000,Tarjeta de Débito,C00227
3971,2023-12-14,Sucursal 1,FRT-00001,Manzana Gala,6,6000,0,36000,Billetera Digital,C00021
4046,2023-04-19,Sucursal 1,FRT-00001,Manzana Gala,6,6000,0,36000,Tarjeta de Débito,C00244
4190,2023-01-08,Sucursal 1,FRT-00001,Manzana Gala,6,6000,0,36000,Efectivo,C00075
4618,2023-06-29,Sucursal 1,FRT-00001,Manzana Gala,6,6000,0,36000,Tarjeta de Crédito,C00209
4702,2023-05-26,Sucursal 3,FRT-00001,Manzana Gala,6,6000,0,36000,Billetera Digital,C00113
4769,2023-09-28,Sucursal 3,FRT-00001,Manzana Gala,6,6000,0,36000,Transferencia,C00105
111,2023-10-23,Sucursal 3,ABA-00009,Arroz Blanco,9,4000,0,36000,Billetera Digital,C00169
282,2023-10-28,Sucursal 2,ABA-00009,Arroz Blanco,9,4000,0,36000,Efectivo,C00055
354,2023-10-11,Sucursal 3,ABA-00009,Arroz Blanco,9,4000,0,36000,Efectivo,C00200
547,2023-01-17,Sucursal 3,ABA-00009,Arroz Blanco,9,4000,0,36000,Billetera Digital,C00195
994,2023-03-28,Sucursal 2,ABA-00009,Arroz Blanco,9,4000,0,36000,Tarjeta de Crédito,C00103
1256,2023-08-13,Sucursal 1,ABA-00009,Arroz Blanco,9,4000,0,36000,Efectivo,C00016
1421,2024-01-17,Sucursal 3,ABA-00009,Arroz Blanco,9,4000,0,36000,Transferencia,C00211
1475,2024-01-05,Sucursal 2,ABA-00009,Arroz Blanco,9,4000,0,36000,Efectivo,C00232
1661,2023-04-04,Sucursal 1,ABA-00009,Arroz Blanco,9,4000,0,36000,Tarjeta de Débito,C00114
1732,2023-07-25,Sucursal 3,ABA-00009,Arroz Blanco,9,4000,0,36000,Efectivo,C00076
1959,2024-01-14,Sucursal 3,ABA-00009,Arroz Blanco,9,4000,0,36000,Transferencia,C00056
2355,2023-07-09,Sucursal 3,ABA-00009,Arroz Blanco,9,4000,0,36000,Transferencia,C00143
2741,2023-09-24,Sucursal 3,ABA-00009,Arroz Blanco,9,4000,0,36000,Tarjeta de Crédito,C00012
2968,2023-06-10,Sucursal 1,ABA-00009,Arroz Blanco,9,4000,0,36000,Efectivo,C00186
3000,2023-01-26,Sucursal 2,ABA-00009,Arroz Blanco,9,4000,0,36000,Tarjeta de Débito,C00027
3285,2023-10-31,Sucursal 3,ABA-00009,Arroz Blanco,9,4000,0,36000,Tarjeta de Crédito,C00182
3293,2023-11-18,Sucursal 2,ABA-00009,Arroz Blanco,9,4000,0,36000,Tarjeta de Débito,C00279
3510,2023-07-17,Sucursal 3,ABA-00009,Arroz Blanco,9,4000,0,36000,Transferencia,C00186
3722,2023-10-01,Sucursal 2,ABA-00009,Arroz Blanco,9,4000,0,36000,Efectivo,C00166
3778,2023-07-25,Sucursal 2,ABA-00009,Arroz Blanco,9,4000,0,36000,Efectivo,C00020
3855,2023-02-16,Sucursal 3,ABA-00009,Arroz Blanco,9,4000,0,36000,Tarjeta de Crédito,C00140
3881,2023-02-26,Sucursal 3,ABA-00009,Arroz Blanco,9,4000,0,36000,Tarjeta de Crédito,C00258
4138,2023-10-01,Sucursal 2,ABA-00009,Arroz Blanco,9,4000,0,36000,Transferencia,C00116
4574,2023-10-09,Sucursal 2,ABA-00009,Arroz Blanco,9,4000,0,36000,Tarjeta de Crédito,C00255
4999,2023-07-20,Sucursal 3,ABA-00009,Arroz Blanco,9,4000,0,36000,Billetera Digital,C00122
230,2023-07-11,Sucursal 3,PAN-00003,Pan Integral,8,5000,1500,38500,Transferencia,C00148
2010,2023-12-29,Sucursal 1,PAN-00003,Pan Integral,8,5000,1500,38500,Billetera Digital,C00171
2125,2023-04-20,Sucursal 2,PAN-00003,Pan Integral,8,5000,1500,38500,Efectivo,C00215
2298,2024-01-31,Sucursal 2,PAN-00003,Pan Integral,8,5000,1500,38500,Efectivo,C00175
2866,2023-05-18,Sucursal 1,PAN-00003,Pan Integral,8,5000,1500,38500,Transferencia,C00231
3010,2023-06-05,Sucursal 3,PAN-00003,Pan Integral,8,5000,1500,38500,Transferencia,C00259
3396,2023-10-14,Sucursal 1,PAN-00003,Pan Integral,8,5000,1500,38500,Billetera Digital,C00215
3768,2023-04-25,Sucursal 2,PAN-00003,Pan Integral,8,5000,1500,38500,Tarjeta de Crédito,C00103
176,2023-10-07,Sucursal 3,LIM-00007,Detergente en Polvo,5,8000,1500,38500,Efectivo,C00182
191,2023-09-07,Sucursal 1,LIM-00007,Detergente en Polvo,5,8000,1500,38500,Efectivo,C00122
908,2023-12-13,Sucursal 2,LIM-00007,Detergente en Polvo,5,8000,1500,38500,Efectivo,C00118
1617,2023-02-05,Sucursal 2,LIM-00007,Detergente en Polvo,5,8000,1500,38500,Tarjeta de Crédito,C00122
1842,2023-01-10,Sucursal 1,LIM-00007,Detergente en Polvo,5,8000,1500,38500,Efectivo,C00250
4641,2023-08-10,Sucursal 3,LIM-00007,Detergente en Polvo,5,8000,1500,38500,Efectivo,C00170
4716,2023-12-29,Sucursal 1,LIM-00007,Detergente en Polvo,5,8000,1500,38500,Transferencia,C00273
4860,2023-10-13,Sucursal 2,LIM-00007,Detergente en Polvo,5,8000,1500,38500,Efectivo,C00030
843,2023-03-28,Sucursal 1,ABA-00009,Arroz Blanco,10,4000,1500,38500,Billetera Digital,C00126
1057,2023-06-08,Sucursal 1,ABA-00009,Arroz Blanco,10,4000,1500,38500,Transferencia,C00084
1317,2023-12-24,Sucursal 2,ABA-00009,Arroz Blanco,10,4000,1500,38500,Billetera Digital,C00201
1493,2023-02-28,Sucursal 2,ABA-00009,Arroz Blanco,10,4000,1500,38500,Efectivo,C00214
1532,2023-04-09,Sucursal 3,ABA-00009,Arroz Blanco,10,4000,1500,38500,Efectivo,C00189
1694,2023-12-20,Sucursal 2,ABA-00009,Arroz Blanco,10,4000,1500,38500,Billetera Digital,C00255
2018,2023-05-08,Sucursal 2,ABA-00009,Arroz Blanco,10,4000,1500,38500,Transferencia,C00077
2457,2023-05-09,Sucursal 3,ABA-00009,Arroz Blanco,10,4000,1500,38500,Tarjeta de Crédito,C00245
2677,2023-03-12,Sucursal 3,ABA-00009,Arroz Blanco,10,4000,1500,38500,Efectivo,C00240
3445,2024-01-09,Sucursal 2,ABA-00009,Arroz Blanco,10,4000,1500,38500,Transferencia,C00207
3618,2023-03-27,Sucursal 1,ABA-00009,Arroz Blanco,10,4000,1500,38500,Tarjeta de Débito,C00201
4433,2023-01-29,Sucursal 1,ABA-00009,Arroz Blanco,10,4000,1500,38500,Transferencia,C00065
4555,2023-09-14,Sucursal 1,ABA-00009,Arroz Blanco,10,4000,1500,38500,Efectivo,C00231
4817,2023-08-12,Sucursal 1,ABA-00009,Arroz Blanco,10,4000,1500,38500,Tarjeta de Débito,C00097
4842,2023-11-01,Sucursal 3,ABA-00009,Arroz Blanco,10,4000,1500,38500,Tarjeta de Crédito,C00064
4859,2023-12-17,Sucursal 1,ABA-00009,Arroz Blanco,10,4000,1500,38500,Billetera Digital,C00102
278,2023-07-15,Sucursal 1,PAN-00003,Pan Integral,8,5000,1000,39000,Transferencia,C00025
797,2023-09-28,Sucursal 1,PAN-00003,Pan Integral,8,5000,1000,39000,Billetera Digital,C00017
1257,2023-05-20,Sucursal 3,PAN-00003,Pan Integral,8,5000,1000,39000,Billetera Digital,C00212
2124,2023-11-20,Sucursal 1,PAN-00003,Pan Integral,8,5000,1000,39000,Billetera Digital,C00196
3021,2023-03-27,Sucursal 3,PAN-00003,Pan Integral,8,5000,1000,39000,Billetera Digital,C00080
3110,2023-01-25,Sucursal 2,PAN-00003,Pan Integral,8,5000,1000,39000,Tarjeta de Débito,C00217
4945,2023-03-05,Sucursal 1,PAN-00003,Pan Integral,8,5000,1000,39000,Efectivo,C00096
1201,2023-06-15,Sucursal 1,LIM-00007,Detergente en Polvo,5,8000,1000,39000,Tarjeta de Débito,C00088
1385,2023-07-25,Sucursal 3,LIM-00007,Detergente en Polvo,5,8000,1000,39000,Billetera Digital,C00073
2945,2023-02-25,Sucursal 1,LIM-00007,Detergente en Polvo,5,8000,1000,39000,Tarjeta de Débito,C00170
4568,2023-03-02,Sucursal 1,LIM-00007,Detergente en Polvo,5,8000,1000,39000,Transferencia,C00130
3,2023-10-04,Sucursal 1,ABA-00009,Arroz Blanco,10,4000,1000,39000,Billetera Digital,C00030
1220,2023-10-09,Sucursal 2,ABA-00009,Arroz Blanco,10,4000,1000,39000,Billetera Digital,C00289
1390,2023-02-20,Sucursal 1,ABA-00009,Arroz Blanco,10,4000,1000,39000,Billetera Digital,C00166
1513,2023-06-09,Sucursal 3,ABA-00009,Arroz Blanco,10,4000,1000,39000,Tarjeta de Crédito,C00015
2075,2023-06-15,Sucursal 3,ABA-00009,Arroz Blanco,10,4000,1000,39000,Tarjeta de Crédito,C00042
2406,2023-11-18,Sucursal 2,ABA-00009,Arroz Blanco,10,4000,1000,39000,Tarjeta de Débito,C00145
2932,2023-04-21,Sucursal 2,ABA-00009,Arroz Blanco,10,4000,1000,39000,Transferencia,C00224
4189,2023-01-26,Sucursal 2,ABA-00009,Arroz Blanco,10,4000,1000,39000,Efectivo,C00033
4378,2023-08-21,Sucursal 3,ABA-00009,Arroz Blanco,10,4000,1000,39000,Efectivo,C00076
4841,2024-01-26,Sucursal 1,ABA-00009,Arroz Blanco,10,4000,1000,39000,Tarjeta de Crédito,C00011
389,2023-02-19,Sucursal 3,PAN-00003,Pan Integral,8,5000,500,39500,Tarjeta de Débito,C00225
798,2023-07-20,Sucursal 3,PAN-00003,Pan Integral,8,5000,500,39500,Billetera Digital,C00075
2180,2023-01-19,Sucursal 1,PAN-00003,Pan Integral,8,5000,500,39500,Tarjeta de Débito,C00258
2214,2023-04-16,Sucursal 3,PAN-00003,Pan Integral,8,5000,500,39500,Billetera Digital,C00006
2392,2024-01-08,Sucursal 1,PAN-00003,Pan Integral,8,5000,500,39500,Tarjeta de Crédito,C00175
2449,2023-11-21,Sucursal 1,PAN-00003,Pan Integral,8,5000,500,39500,Efectivo,C00128
4216,2023-01-16,Sucursal 2,PAN-00003,Pan Integral,8,5000,500,39500,Tarjeta de Débito,C00101
4304,2023-05-27,Sucursal 1,PAN-00003,Pan Integral,8,5000,500,39500,Transferencia,C00279
4548,2023-03-03,Sucursal 1,PAN-00003,Pan Integral,8,5000,500,39500,Tarjeta de Crédito,C00216
4566,2023-08-06,Sucursal 3,PAN-00003,Pan Integral,8,5000,500,39500,Tarjeta de Débito,C00160
201,2023-04-02,Sucursal 2,LIM-00007,Detergente en Polvo,5,8000,500,39500,Tarjeta de Crédito,C00273
344,2023-04-17,Sucursal 1,LIM-00007,Detergente en Polvo,5,8000,500,39500,Transferencia,C00005
895,2023-07-21,Sucursal 3,LIM-00007,Detergente en Polvo,5,8000,500,39500,Billetera Digital,C00050
3153,2023-06-15,Sucursal 1,LIM-00007,Detergente en Polvo,5,8000,500,39500,Tarjeta de Crédito,C00131
3465,2023-05-13,Sucursal 3,LIM-00007,Detergente en Polvo,5,8000,500,39500,Tarjeta de Crédito,C00041
3476,2023-01-19,Sucursal 3,LIM-00007,Detergente en Polvo,5,8000,500,39500,Transferencia,C00050
3520,2023-01-30,Sucursal 3,LIM-00007,Detergente en Polvo,5,8000,500,39500,Efectivo,C00236
3541,2023-02-17,Sucursal 2,LIM-00007,Detergente en Polvo,5,8000,500,39500,Transferencia,C00164
3887,2023-01-07,Sucursal 2,LIM-00007,Detergente en Polvo,5,8000,500,39500,Transferencia,C00119
4259,2023-02-26,Sucursal 2,LIM-00007,Detergente en Polvo,5,8000,500,39500,Efectivo,C00164
4644,2023-07-15,Sucursal 1,LIM-00007,Detergente en Polvo,5,8000,500,39500,Tarjeta de Débito,C00294
227,2023-07-19,Sucursal 3,ABA-00009,Arroz Blanco,10,4000,500,39500,Billetera Digital,C00208
377,2023-12-30,Sucursal 1,ABA-00009,Arroz Blanco,10,4000,500,39500,Efectivo,C00085
784,2023-11-08,Sucursal 3,ABA-00009,Arroz Blanco,10,4000,500,39500,Billetera Digital,C00048
2167,2023-11-03,Sucursal 3,ABA-00009,Arroz Blanco,10,4000,500,39500,Tarjeta de Débito,C00151
2520,2023-12-11,Sucursal 1,ABA-00009,Arroz Blanco,10,4000,500,39500,Tarjeta de Crédito,C00113
3383,2023-04-07,Sucursal 2,ABA-00009,Arroz Blanco,10,4000,500,39500,Efectivo,C00183
3567,2024-01-30,Sucursal 3,ABA-00009,Arroz Blanco,10,4000,500,39500,Transferencia,C00259
3908,2023-08-27,Sucursal 2,ABA-00009,Arroz Blanco,10,4000,500,39500,Tarjeta de Crédito,C00280
4435,2023-10-31,Sucursal 2,ABA-00009,Arroz Blanco,10,4000,500,39500,Tarjeta de Débito,C00164
4591,2023-05-01,Sucursal 3,ABA-00009,Arroz Blanco,10,4000,500,39500,Efectivo,C00169
4855,2023-07-27,Sucursal 2,ABA-00009,Arroz Blanco,10,4000,500,39500,Tarjeta de Crédito,C00140
487,2023-02-21,Sucursal 3,PAN-00003,Pan Integral,8,5000,0,40000,Efectivo,C00033
663,2023-12-12,Sucursal 2,PAN-00003,Pan Integral,8,5000,0,40000,Billetera Digital,C00288
956,2023-12-16,Sucursal 2,PAN-00003,Pan Integral,8,5000,0,40000,Billetera Digital,C00137
1300,2023-08-11,Sucursal 1,PAN-00003,Pan Integral,8,5000,0,40000,Tarjeta de Crédito,C00078
1358,2023-09-03,Sucursal 3,PAN-00003,Pan Integral,8,5000,0,40000,Billetera Digital,C00159
1470,2023-12-12,Sucursal 1,PAN-00003,Pan Integral,8,5000,0,40000,Billetera Digital,C00019
1615,2023-11-22,Sucursal 2,PAN-00003,Pan Integral,8,5000,0,40000,Tarjeta de Débito,C00188
1803,2023-08-15,Sucursal 3,PAN-00003,Pan Integral,8,5000,0,40000,Tarjeta de Débito,C00106
1925,2023-06-29,Sucursal 2,PAN-00003,Pan Integral,8,5000,0,40000,Tarjeta de Crédito,C00064
2043,2023-02-17,Sucursal 1,PAN-00003,Pan Integral,8,5000,0,40000,Transferencia,C00004
2059,2023-12-15,Sucursal 2,PAN-00003,Pan Integral,8,5000,0,40000,Transferencia,C00003
2416,2023-09-10,Sucursal 1,PAN-00003,Pan Integral,8,5000,0,40000,Tarjeta de Débito,C00117
2558,2023-08-05,Sucursal 1,PAN-00003,Pan Integral,8,5000,0,40000,Transferencia,C00156
2724,2023-06-15,Sucursal 1,PAN-00003,Pan Integral,8,5000,0,40000,Tarjeta de Débito,C00278
2918,2024-01-02,Sucursal 2,PAN-00003,Pan Integral,8,5000,0,40000,Tarjeta de Débito,C00249
3402,2023-09-13,Sucursal 2,PAN-00003,Pan Integral,8,5000,0,40000,Billetera Digital,C00031
3472,2024-01-03,Sucursal 1,PAN-00003,Pan Integral,8,5000,0,40000,Transferencia,C00136
3505,2023-09-30,Sucursal 2,PAN-00003,Pan Integral,8,5000,0,40000,Billetera Digital,C00262
3575,2023-09-26,Sucursal 3,PAN-00003,Pan Integral,8,5000,0,40000,Tarjeta de Crédito,C00077
3599,2023-06-05,Sucursal 3,PAN-00003,Pan Integral,8,5000,0,40000,Efectivo,C00174
3805,2023-01-28,Sucursal 1,PAN-00003,Pan Integral,8,5000,0,40000,Tarjeta de Débito,C00163
3843,2023-02-10,Sucursal 1,PAN-00003,Pan Integral,8,5000,0,40000,Transferencia,C00271
3859,2023-11-19,Sucursal 3,PAN-00003,Pan Integral,8,5000,0,40000,Billetera Digital,C00264
4070,2023-10-06,Sucursal 3,PAN-00003,Pan Integral,8,5000,0,40000,Transferencia,C00172
4280,2023-10-31,Sucursal 2,PAN-00003,Pan Integral,8,5000,0,40000,Tarjeta de Crédito,C00191
4721,2024-01-15,Sucursal 1,PAN-00003,Pan Integral,8,5000,0,40000,Tarjeta de Débito,C00031
4901,2023-05-28,Sucursal 2,PAN-00003,Pan Integral,8,5000,0,40000,Transferencia,C00151
94,2023-07-20,Sucursal 2,LIM-00007,Detergente en Polvo,5,8000,0,40000,Efectivo,C00140
183,2023-06-28,Sucursal 1,LIM-00007,Detergente en Polvo,5,8000,0,40000,Transferencia,C00269
266,2023-02-26,Sucursal 1,LIM-00007,Detergente en Polvo,5,8000,0,40000,Billetera Digital,C00175
522,2023-12-26,Sucursal 3,LIM-00007,Detergente en Polvo,5,8000,0,40000,Tarjeta de Crédito,C00087
523,2023-12-30,Sucursal 2,LIM-00007,Detergente en Polvo,5,8000,0,40000,Transferencia,C00115
651,2023-05-01,Sucursal 1,LIM-00007,Detergente en Polvo,5,8000,0,40000,Tarjeta de Débito,C00076
781,2023-06-21,Sucursal 3,LIM-00007,Detergente en Polvo,5,8000,0,40000,Tarjeta de Crédito,C00063
988,2023-11-06,Sucursal 2,LIM-00007,Detergente en Polvo,5,8000,0,40000,Transferencia,C00002
1011,2023-01-22,Sucursal 3,LIM-00007,Detergente en Polvo,5,8000,0,40000,Billetera Digital,C00037
1551,2023-11-03,Sucursal 2,LIM-00007,Detergente en Polvo,5,8000,0,40000,Tarjeta de Débito,C00177
1771,2023-09-11,Sucursal 2,LIM-00007,Detergente en Polvo,5,8000,0,40000,Transferencia,C00084
1941,2023-12-05,Sucursal 3,LIM-00007,Detergente en Polvo,5,8000,0,40000,Tarjeta de Débito,C00071
2007,2024-01-22,Sucursal 3,LIM-00007,Detergente en Polvo,5,8000,0,40000,Efectivo,C00055
2218,2023-06-05,Sucursal 1,LIM-00007,Detergente en Polvo,5,8000,0,40000,Billetera Digital,C00101
2393,2023-10-29,Sucursal 1,LIM-00007,Detergente en Polvo,5,8000,0,40000,Transferencia,C00019
2402,2023-03-06,Sucursal 3,LIM-00007,Detergente en Polvo,5,8000,0,40000,Tarjeta de Débito,C00098
2451,2023-09-04,Sucursal 3,LIM-00007,Detergente en Polvo,5,8000,0,40000,Efectivo,C00188
2597,2023-01-08,Sucursal 2,LIM-00007,Detergente en Polvo,5,8000,0,40000,Tarjeta de Débito,C00047
2723,2023-10-14,Sucursal 3,LIM-00007,Detergente en Polvo,5,8000,0,40000,Efectivo,C00151
2777,2023-11-24,Sucursal 2,LIM-00007,Detergente en Polvo,5,8000,0,40000,Billetera Digital,C00225
2941,2023-05-06,Sucursal 2,LIM-00007,Detergente en Polvo,5,8000,0,40000,Transferencia,C00237
3167,2023-08-19,Sucursal 3,LIM-00007,Detergente en Polvo,5,8000,0,40000,Transferencia,C00077
3197,2023-02-22,Sucursal 2,LIM-00007,Detergente en Polvo,5,8000,0,40000,Tarjeta de Débito,C00106
3379,2023-01-13,Sucursal 1,LIM-00007,Detergente en Polvo,5,8000,0,40000,Tarjeta de Débito,C00247
3392,2023-11-09,Sucursal 2,LIM-00007,Detergente en Polvo,5,8000,0,40000,Billetera Digital,C00022
3653,2023-10-06,Sucursal 1,LIM-00007,Detergente en Polvo,5,8000,0,40000,Transferencia,C00095
3774,2024-01-15,Sucursal 1,LIM-00007,Detergente en Polvo,5,8000,0,40000,Tarjeta de Débito,C00138
3824,2023-01-30,Sucursal 1,LIM-00007,Detergente en Polvo,5,8000,0,40000,Efectivo,C00226
3893,2023-10-01,Sucursal 3,LIM-00007,Detergente en Polvo,5,8000,0,40000,Billetera Digital,C00049
4193,2024-01-16,Sucursal 3,LIM-00007,Detergente en Polvo,5,8000,0,40000,Tarjeta de Crédito,C00148
4217,2023-03-02,Sucursal 1,LIM-00007,Detergente en Polvo,5,8000,0,40000,Efectivo,C00101
